AID,Date,AGE(1),GENDER(2),HISPANIC(3),ETHNICITY(4),ZIP(5),REGION(6),STANDARD_POLITICAL_PARTY(7),Gender,Hispanic,Ethnicity,Region,Political Party
5E89210A-51E0-A708-D3B4-8074534C5C11,4/4/20 19:13,41,1,1,1,97603,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E892106-0D60-B7BE-EB20-F410116AA87C,4/4/20 19:14,41,2,1,1,77373,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E892128-5E49-E945-2BCD-1F39946638C8,4/4/20 19:14,22,2,1,1,77590,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E892191-195A-9CED-3D96-FD761582B773,4/4/20 19:19,26,1,1,1,29472,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E890A7F-6005-292B-E956-577A3FE252E5,4/4/20 17:44,65,2,1,1,32080,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E8923F5-774A-79A5-DE79-4A78400ADE86,4/4/20 19:28,23,2,1,1,62091,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E8909EE-43B1-DF9E-1D3C-FEE3A42B9942,4/4/20 17:59,34,2,2,15,94303,4,1,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Democrat
5E890A11-2364-51D6-F740-5344498D1D5E,4/4/20 17:43,29,2,1,1,30068,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E892024-D7C5-DE57-4D1C-183B437A5783,4/4/20 19:16,36,2,1,1,64152,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E892052-0FD0-51F1-DFE9-5CE1E65FC984,4/4/20 19:08,20,1,1,1,60005,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E890B35-C4EB-A973-7C0B-F30BCB113368,4/4/20 17:51,25,2,1,1,64012,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E890AC2-AAC7-75B6-385A-98F3373881CD,4/4/20 17:53,29,2,2,15,95823,4,1,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Democrat
5E890AD7-4DA8-A228-4C00-B92C78DBC72B,4/4/20 17:51,33,2,1,2,11413,1,3,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Independent
5E8909DE-6E72-99DD-F3AD-7B70533C6B70,4/4/20 17:46,71,2,1,1,32927,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E8909ED-9563-7C6B-F3F7-48E505BCF05D,4/4/20 17:51,59,2,1,15,79106,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",Some other race ,South,Independent
5E89099E-E42C-BB8D-2597-B862C1B24C7A,4/4/20 17:35,38,1,1,1,99202,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E8909A0-8468-ACD7-B504-A6134E5DE195,4/4/20 17:39,34,2,1,1,47714,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E890997-07F4-7C55-8EBC-35F6D09A4EFA,4/4/20 17:37,66,2,1,1,28681,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E8909A6-3A31-15A2-7F5A-449B4E8B147B,4/4/20 17:38,27,1,1,1,70114,3,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E8909B4-B92E-7811-BE43-79E936C7291D,4/4/20 17:37,24,2,2,15,11217,1,2,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,Northeast,Republican
5E88ED2B-7EC4-BF95-5070-F15D9AED158A,4/4/20 15:31,32,1,2,4,77551,3,1,Male,"Yes, Mexican, Mexican American, Chicano",Asian *** Asian Indian ,South,Democrat
5E88ED09-908A-0A88-EF92-7DF68D1CB12C,4/4/20 15:39,37,2,1,1,58103,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E89094D-C7BA-8317-A470-F6C47CDE027A,4/4/20 17:50,53,1,2,15,90023,4,1,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Democrat
5E88ED0C-45F8-B2E4-B3FD-66E98E38E213,4/4/20 15:33,48,1,1,4,94595,4,2,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,West,Republican
5E88ED17-92E9-0AB0-6E9E-228526A8B125,4/4/20 15:35,46,2,1,1,14437,1,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E88ECD1-E593-B717-44D2-F087E2BABA34,4/4/20 15:32,45,2,1,1,60657,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E88ECE1-91B6-C9EA-3201-0A95AF0A63F0,4/4/20 15:53,23,1,1,2,28078,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E88ECB6-A9F0-375A-B41B-7E14985A89F2,4/4/20 15:32,64,2,1,1,27889,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E88ECEE-5B89-6A88-2AE5-3CCB51DEBAE2,4/4/20 15:31,48,1,1,1,92562,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E88ECAF-3EE3-78C9-8E2C-43AE5D97B7E3,4/4/20 15:46,30,2,1,1,55744,2,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E88EC87-179F-41E2-0870-7388B3004057,4/4/20 15:35,38,1,1,1,8080,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E88ECCE-2170-8620-75C5-3D85B8D58085,4/4/20 15:31,21,1,1,4,55122,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,Midwest,Democrat
5E88EC9E-EF57-4F0A-B901-4CA7126237E0,4/4/20 15:27,32,1,1,4,92630,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,West,Democrat
5E88ECD1-3353-6962-09CF-40F675819EC9,4/4/20 15:27,26,2,1,4,61874,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,Midwest,Democrat
5E88ECD9-5436-D10F-BA0D-C5088038DE31,4/4/20 15:42,22,1,15,1,74015,3,1,Male,Prefer not to answer,White ,South,Democrat
5E890904-8ED7-38C9-187A-528C946DDFC6,4/4/20 18:10,42,2,1,2,11213,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Democrat
5E88ECD9-943C-6682-F084-0A9C50032001,4/4/20 15:43,21,2,2,2,6905,1,1,Female,"Yes, Mexican, Mexican American, Chicano","Black, or African American",Northeast,Democrat
5E89095A-9A1B-0E63-BDFC-42985724AF7B,4/4/20 17:35,23,1,1,2,32246,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E89094E-BC55-B3BB-18DD-189CCA371AF4,4/4/20 17:43,18,2,1,1,29745,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E89092B-18D2-FD4C-6CDA-AB3340037A50,4/4/20 17:37,42,2,1,1,75654,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E88EC5D-28BA-A219-4F69-B600A053FB8D,4/4/20 15:36,48,1,1,2,62208,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Midwest,Independent
5E89090C-CFC8-C2FF-33CC-9833DDDF7E29,4/4/20 17:34,39,1,1,1,28269,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E8908F6-546A-8F4E-6929-C354D4D3F213,4/4/20 17:50,71,1,1,1,55423,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E890910-AA5C-06CB-BAD5-B0543D500D93,4/4/20 17:45,21,1,1,2,33162,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E8908ED-6A10-6FED-A850-1CD65B286758,4/4/20 17:34,36,1,15,15,1906,1,3,Male,Prefer not to answer,Some other race ,Northeast,Independent
5E8908F0-739D-410D-1A0B-485C6D184658,4/4/20 17:38,52,1,1,2,23505,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E8908FD-1A86-5608-1FF3-B5DD4CE96835,4/4/20 17:29,81,1,1,1,7924,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E890847-5A23-4658-5458-D39DE010015F,4/4/20 17:24,23,1,1,2,11237,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Democrat
5E890850-800C-296D-B3EC-036C628E68BC,4/4/20 17:25,20,2,1,1,13212,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E89085F-6870-F6BD-9024-756090959EA4,4/4/20 17:33,50,2,1,1,64063,2,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E890841-7428-AAB1-165F-D8D5E2FDDD67,4/4/20 18:13,43,2,1,1,44105,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E890824-7B67-A235-085E-424DA8786F84,4/4/20 17:39,31,2,1,1,37821,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89081E-CCF5-5373-6C74-562E60026713,4/4/20 17:25,29,2,1,1,92649,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E890801-498B-630A-FB48-9B3B308AEA07,4/4/20 17:25,23,2,1,4,94080,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,West,Democrat
5E8907E4-CB13-6699-E2A8-E18F437239E2,4/4/20 17:31,34,1,1,1,27214,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E890812-3C90-6BBA-3F11-B4FEC1BE773D,4/4/20 17:31,44,2,1,1,36322,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E8907EE-24D9-B202-3275-87A9164C9F98,4/4/20 17:36,65,2,1,1,12887,1,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E8907E0-A6FA-E8B9-AD7F-491836ABD01D,4/4/20 17:49,27,2,1,2,30311,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E892276-7D16-DFC6-907B-5DB3CCCAB930,4/4/20 19:25,22,2,1,1,47620,2,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E89226D-8363-364A-7528-72D244A8D072,4/4/20 19:23,25,1,1,1,95386,4,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E8908D6-09D6-ECB0-F312-7FA2D19E055C,4/4/20 17:58,26,2,1,4,97233,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,West,Democrat
5E8908FE-0275-06F8-B3F2-F60D04E70EB7,4/4/20 17:33,48,2,1,1,38461,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E892290-8175-28D5-4DDA-1D3CC28BC7FD,4/4/20 19:27,56,1,1,1,37064,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E890867-194F-6569-E248-B3AB94B393BF,4/4/20 17:31,25,2,1,1,13491,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E89084F-6FE1-8B1F-442F-DAF5B7B0FD37,4/4/20 18:22,40,1,1,2,60645,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Midwest,Democrat
5E88E88B-84DD-8480-847F-24016EDD10A1,4/4/20 15:14,55,2,1,1,60513,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E8907CF-6107-4F17-ECAA-FAC1872CBB0D,4/4/20 17:46,44,1,1,2,85711,4,2,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",West,Republican
5E8907F4-56EA-78A3-320B-A4D42A7EDC09,4/4/20 17:36,26,2,2,1,71118,3,2,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E8907BB-E2FD-7562-D18D-19C7B7C09A8E,4/4/20 17:27,37,2,2,15,91911,4,1,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Democrat
5E89078B-3B8C-36B3-06F3-0A65EFE404A1,4/4/20 17:28,30,1,1,1,98271,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E890780-3EBF-CF21-8170-9EAC941D8E07,4/4/20 17:27,36,2,1,1,32210,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E89078D-204B-44A4-82A9-6B84FF772D1F,4/4/20 17:31,35,2,1,1,2301,1,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E8907AC-CA9A-EB5F-24ED-400224D7D374,4/4/20 17:34,41,2,1,1,32210,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E890761-98F4-DD04-C1DD-ADF307394296,4/4/20 17:30,53,2,1,1,37064,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E890720-02C3-916D-0879-94CFB4416C63,4/4/20 17:25,28,2,1,1,46142,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E89078D-914C-8D9C-8A60-9164414BBCA8,4/4/20 17:25,28,2,2,4,15210,1,2,Female,"Yes, Mexican, Mexican American, Chicano",Asian *** Asian Indian ,Northeast,Republican
5E890790-3FD1-4841-91C9-A0394CEF96A1,4/4/20 17:23,38,1,1,4,29466,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,South,Democrat
5E89075A-31FE-17E5-5E15-9285995009BC,4/4/20 17:51,49,2,1,2,46563,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Midwest,Democrat
5E890761-B6AD-4995-9C41-2BDE8EAEBC44,4/4/20 17:59,24,2,1,2,44306,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Midwest,Democrat
5E89072D-7DB9-81E2-756F-3226889E633F,4/4/20 17:21,39,1,2,1,78516,3,2,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E890741-A95D-9D3B-2993-6E1EAE7A1856,4/4/20 17:33,61,2,1,2,74110,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E89070F-AD32-7388-59CD-B66D71EB5A88,4/4/20 17:21,26,1,2,15,95670,4,3,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Independent
5E8940DF-DEA5-C836-A75D-0DBF9D34FC5C,4/4/20 21:44,36,2,1,1,77351,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E8940CF-6EA4-F0F3-59B4-7844AE840E2A,4/4/20 21:29,36,2,1,1,21660,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E8940D5-E0B5-1BDF-5489-8184480E0C75,4/4/20 22:06,28,2,1,4,28262,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,South,Independent
5E894044-E754-988C-5C19-357CE2077D57,4/4/20 21:34,30,2,2,1,75052,3,3,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Independent
5E894090-2CA1-B5AE-333C-1BCB47ECF606,4/4/20 21:31,33,2,1,1,80602,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E894127-AADB-D665-C394-3FC6985AB1E1,4/4/20 22:19,19,1,1,1,99709,4,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E894121-7D2D-D068-18E1-85EED990DADC,4/4/20 21:37,19,2,1,1,2144,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E8941CD-3A2F-067B-A498-B86A56EC228E,4/4/20 21:40,42,2,1,1,30014,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E894183-A466-343F-FC04-AEDF47377A4E,4/4/20 21:31,37,1,1,2,92025,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",West,Democrat
5E89417A-EC6E-154F-D0F3-3387D50E0F0F,4/4/20 21:31,20,2,1,1,59474,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E893F9E-C373-1D24-9FF0-113451A9DC00,4/4/20 21:31,41,1,1,2,20032,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E89226C-260A-35B7-488E-B9891799EAD4,4/4/20 19:23,63,2,1,1,89081,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E893FB0-FADB-A458-9835-9C44D1934EC5,4/4/20 22:03,45,1,1,4,95131,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,West,Independent
5E893FBC-5677-A9CB-2410-D3702542A2ED,4/4/20 21:27,45,2,1,2,75215,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Independent
5E894017-4CED-B490-1951-FC095A06A975,4/4/20 21:31,57,2,1,1,37857,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E89401E-F873-F17D-8BA9-93C96FF337DE,4/4/20 21:47,32,2,1,1,11704,1,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E890B51-7EF2-C131-13BE-C616E2FE57C1,4/4/20 17:53,59,1,1,1,32539,3,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E890B63-5BA1-BDB4-5ED5-C4BA136DC6CC,4/4/20 18:25,42,2,1,1,62952,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E890B70-E1A4-E617-0E7C-85ECBFDE7A29,4/4/20 17:58,57,2,1,1,96001,4,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Democrat
5E89E545-69F9-A6D4-F8CA-D6B462BB15A0,4/5/20 9:08,29,1,2,1,73034,3,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E892022-35F3-12C3-B94C-2184A2482FA8,4/4/20 19:11,22,1,2,15,92021,4,1,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Democrat
5E892006-65B3-D702-6AC4-9901E5C81D6C,4/4/20 19:08,29,2,1,1,60020,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E892016-1271-E5FE-9233-87EC771AA4E9,4/4/20 19:14,34,2,1,1,17038,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E891FFD-A6DE-27D2-90F2-C1C8BF1E2EB7,4/4/20 19:51,23,1,1,1,33016,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E892037-B353-D993-E11D-7FAB94DAA825,4/4/20 19:14,23,2,1,2,7603,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Democrat
5E892021-E969-9408-ACB2-DB14FFAEEDFA,4/4/20 19:19,22,2,2,15,76309,3,1,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,South,Democrat
5E89203F-F265-F755-B3C5-C64BF9EBCB1D,4/4/20 19:12,36,2,1,4,10510,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,Northeast,Democrat
5E89251B-C2EC-D746-3F08-947B685289D8,4/4/20 19:37,63,2,1,1,15221,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E890B40-E927-9FDE-31FC-794E69E17FEE,4/4/20 17:48,26,2,1,1,74105,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E890B40-2773-D653-0CB9-24DFCB8BEA80,4/4/20 17:59,34,2,1,1,70344,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E8924CC-656F-8881-A9C2-E714AC55C212,4/4/20 19:30,46,1,1,4,91709,4,1,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,West,Democrat
5E8924EA-28E8-8BAD-F283-78CF32F07046,4/4/20 19:33,24,2,1,1,65203,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E892595-3EC0-7194-3AD6-A8B2821CB3B0,4/4/20 19:40,26,2,1,1,1001,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E8925C4-D9DB-20FE-62AC-202BB8B850A9,4/4/20 19:32,42,2,1,1,77006,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E893E1B-841E-69D2-7EB1-FABC6958BD6C,4/4/20 21:19,23,1,1,2,28590,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E892593-A4A2-F374-FBAF-2154C9654087,4/4/20 19:40,71,2,1,1,97754,4,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E892508-9D71-17D7-6D14-945853091D8E,4/4/20 19:32,29,2,1,1,62854,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E892537-9531-0F69-69A9-5375A02593EB,4/4/20 19:33,41,2,1,1,15068,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E892517-9FF5-1525-F223-66A2927FBB5A,4/4/20 19:38,53,1,1,1,48911,2,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E893E6B-25A3-F5F6-EAA5-9185F9E9C22B,4/4/20 22:31,39,1,2,2,20171,3,2,Male,"Yes, Mexican, Mexican American, Chicano","Black, or African American",South,Republican
5E893E51-DDC9-B1E1-57A1-4E5923EF3903,4/4/20 21:26,30,1,1,1,15145,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E893EC2-7CEC-C306-8B3A-3233BFB91225,4/4/20 21:27,41,2,1,1,26385,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E893EB7-9B2A-2F0E-E992-41BEBB369C5A,4/4/20 21:22,46,2,1,4,90680,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,West,Republican
5E893E76-40C1-7D9F-980A-9FFB59FADF30,4/4/20 21:20,25,2,1,1,20817,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E893E7B-1BEC-AEA7-1C46-A81122F4F163,4/4/20 21:22,41,1,1,1,92879,4,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E893E61-6438-9D70-9EC8-0A7EB3E89B15,4/4/20 21:20,21,1,1,1,30058,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E893E8C-5CB7-63E9-CF75-E6C9A1840D56,4/4/20 21:20,21,2,2,1,32763,3,1,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E8921CE-BF11-9234-8E5B-DE88EF3F858D,4/4/20 19:21,28,1,2,1,32746,3,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E8921DF-750E-F7F1-06A6-36EC3865C1DC,4/4/20 19:27,64,2,1,1,4736,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E8921E3-023F-3513-CD16-83FBD1C4841C,4/4/20 19:21,37,2,1,2,27804,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Democrat
5E8921E7-6051-B9F0-752B-D491DB9F536D,4/4/20 19:19,44,1,2,1,25309,3,2,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E892206-858B-988B-9BB8-622499E9940D,4/4/20 19:17,18,2,1,1,53150,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E8921C0-96FB-15B1-33ED-6EE5279706E3,4/4/20 19:19,77,2,1,1,11554,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E8921C5-A9D7-79D2-7C6A-264119CC27F5,4/4/20 19:23,56,2,1,1,23692,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E8921CE-9ABC-1FA0-B5A2-06C2AD8DF873,4/4/20 20:36,51,2,1,1,77581,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E8908B1-2A83-593F-D093-7CD584E2E181,4/4/20 17:29,28,1,1,1,51566,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E8922B1-09AF-A3B0-7D6F-C1AC55F00F9F,4/4/20 19:27,49,2,1,1,10308,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E8908C4-FB72-12EC-37B5-59D34334CF26,4/4/20 17:27,38,1,1,1,8081,1,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E892286-59DD-B0E0-7A94-6EAB06B24669,4/4/20 20:15,43,1,1,4,91789,4,2,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,West,Republican
5E893F82-D9EB-4933-BCEC-68AB12DCFB11,4/4/20 21:33,47,2,1,1,64601,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E8922AF-C7BD-1507-91CB-8138B2BD7609,4/4/20 19:21,26,2,1,1,17044,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E892295-58BB-9E10-3B0D-277333D8C59B,4/4/20 19:23,29,2,1,1,21213,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E890892-38C6-AF0D-443A-10DFB7F450DD,4/4/20 17:36,41,2,1,1,30305,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E890893-1056-62B7-7088-20ED73A322B5,4/4/20 17:31,42,2,1,1,36870,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E8922FE-CB0C-2D86-3ECC-B193EA45B9AF,4/4/20 19:27,60,2,1,1,15148,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E8922C6-CD46-DDBF-419B-F6F40501496C,4/4/20 19:48,30,2,1,1,3904,1,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E89230E-F963-F70C-1A01-0404F34D6A65,4/4/20 19:22,20,2,1,1,8071,1,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E892354-08B1-F436-A644-F9B5ECB187C8,4/4/20 19:22,26,2,1,1,37215,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E892316-5E9C-D54D-9293-A78979A80E09,4/4/20 19:19,27,1,1,1,11732,1,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E8924CE-9D88-1B6D-01A4-212E7CAA6672,4/4/20 19:26,20,2,1,1,22193,3,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E894363-46A0-9764-6B9C-E8BF2825B682,4/4/20 21:38,26,1,1,1,22032,3,2,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
